study_hours_per_week,books_read_year,extracurricular_participation,sleep_hours_per_night,junk_food_consumption_per_week,commute_time_to_school_min,study_hours_with_assistance,sport,anxiety_level_test,final_grade
10.140040644230925,99,No,7.270964487628517,9,3,22,Football,4,60.91
13.23548350775177,4,No,11.219299988632404,16,14,23,Soccer,0,45.1
10.791842315694566,44,No,6.3656727648399425,3,17,45,Volleyball,4,49.71
20.45745625206349,45,Yes,4.0737567536872215,18,0,40,Soccer,3,55.64
17.6059378889653,30,Yes,5.57392417945888,6,14,53,Football,2,69.37
20.497142055066252,57,Yes,4.876139935538873,12,12,39,Cheerleading,2,65.11
26.908544460017445,14,Yes,6.5519501933845765,2,12,24,Baseball,2,50.71
15.485220358845933,78,No,10.60702941966764,7,5,60,Football,2,53.07
10.05230748568627,33,No,9.21223748292006,10,0,56,Soccer,0,45.29
6.648021472349819,59,No,5.3518447138697,15,1,22,Cheerleading,2,35.95
13.97896478130502,71,Yes,10.310573768738708,19,5,57,Basketball,2,54.01
29.672259009846883,88,Yes,8.033758928795223,18,8,49,Athletics,3,88.74
30.268196404458784,83,No,8.101716992946375,8,18,31,Basketball,2,78.98
26.67621546736841,60,No,6.896897447846986,9,13,34,Volleyball,3,66.58
9.361127012274984,38,Yes,10.916930918576188,5,0,32,Soccer,4,64.85
23.523449834187907,50,No,6.546618430846341,2,18,52,Swimming,1,69.35
22.82758646307392,76,No,4.753118085357509,19,14,18,Cheerleading,0,76.8
19.37064792438902,87,Yes,6.421831951775561,7,9,12,Baseball,1,88.67
21.99915945535457,10,No,9.722828370143086,5,9,35,Swimming,1,54.55
19.671625304946723,38,Yes,9.260655094426632,7,18,24,Soccer,0,66.69
22.618254642964327,77,No,5.504137228428623,13,10,39,Football,4,71.27
28.62023818484515,43,No,4.894274392839536,7,10,60,Basketball,3,74.92
4.3851277761375895,33,No,9.28692606721397,10,15,44,Soccer,2,44.98
29.98503008596095,41,Yes,9.411014685239298,9,11,60,Football,0,73.71
5.435446005103768,60,Yes,6.929197097684566,9,4,46,Cheerleading,0,31.92
2.665119936414988,99,Yes,10.742411068232638,10,19,11,Basketball,4,48.92
39.0431874488587,49,Yes,11.825641630399335,0,5,58,Football,1,100.0
38.27967075481766,20,No,5.645161787595163,14,13,19,Basketball,3,61.26
2.417461797622562,16,Yes,8.616549725648227,4,9,54,Volleyball,1,32.21
17.730137658998487,4,No,4.042770632031513,13,2,46,Basketball,4,12.77
7.449797531990989,55,No,9.7044351682103,19,19,54,Basketball,0,63.88
19.41379588537672,54,No,7.314256908506542,7,6,21,Football,1,46.32
33.20708971998349,20,No,5.546153815225319,16,13,52,Football,1,59.93
38.02447098971561,69,No,10.01777537411501,3,14,43,Basketball,2,91.93
25.370106138061495,74,No,10.485190380448646,3,7,14,Volleyball,1,94.79
14.156226688472682,25,No,4.889332009407498,17,5,55,Basketball,0,36.49
24.133022625783937,34,Yes,4.327966094704272,18,1,55,Football,0,48.35
12.480052244338014,99,No,6.672627533352938,2,19,39,Soccer,4,58.93
36.392945633282416,37,Yes,9.007923726088285,8,11,34,Volleyball,0,88.46
34.81601852423348,76,No,10.347356217509065,6,14,31,Volleyball,2,98.76
22.329270011186438,45,Yes,8.368499973043662,1,9,40,Basketball,4,55.63
12.991956615214422,79,No,8.645990210455846,8,4,54,Volleyball,3,68.36
11.735587023319134,76,Yes,10.398865774023129,5,19,39,Basketball,4,65.8
1.3367197882023785,66,No,8.230746993750074,5,19,14,Volleyball,0,52.58
32.63283404101181,85,Yes,8.889235921810403,15,17,26,Swimming,0,93.26
18.01532852156032,93,Yes,8.129738719812474,1,18,45,Football,0,74.27
13.005317136010577,57,Yes,11.043665866941632,15,11,43,Lacrosse,1,60.44
18.844414199910155,23,No,5.884132948680711,2,7,36,Lacrosse,3,59.45
32.74951961818608,39,No,6.111948676324075,15,6,22,Soccer,3,78.92
4.984568308300847,75,Yes,5.023691692814606,11,18,21,Basketball,1,35.71
34.30623952967309,65,Yes,10.555734011955373,2,19,36,Swimming,2,100.0
35.90035340433416,17,No,7.294218324498859,10,8,30,Football,1,67.24
37.86831660135553,5,No,6.7831515270499505,10,12,25,Cheerleading,1,65.9
15.899519696905111,68,No,11.85078973669725,15,16,54,Football,1,76.57
8.685616161506875,25,No,11.414426931518284,4,14,34,Football,3,41.35
14.945632738667939,49,No,11.775901456998092,19,17,35,Soccer,4,48.35
13.31648384925613,74,Yes,5.138391974069543,7,12,32,Volleyball,2,69.52
7.046156500114402,56,Yes,11.13001450518533,10,11,46,Basketball,1,73.87
24.29066680405952,8,Yes,6.629676795099612,10,7,16,Baseball,3,45.29
19.064966420345154,18,Yes,4.1012541616949,17,1,59,Baseball,4,58.41
34.628039692960144,21,No,7.13038668786455,18,1,14,Soccer,1,65.99
1.2843832192823301,25,No,8.073570825104477,9,3,44,Volleyball,0,2.59
25.754717102205053,56,Yes,4.865763388539243,3,1,47,Baseball,3,76.55
30.517955140462444,50,No,8.30142093499405,9,10,14,Baseball,4,57.01
30.37946276753228,20,No,10.555708673413852,13,8,60,Baseball,4,64.9
35.442958683821004,6,Yes,7.021207606713552,5,0,10,Cheerleading,2,70.45
29.161349713179764,17,Yes,6.8211584522744175,4,0,28,Cheerleading,2,67.12
37.11240246590785,98,No,6.710483361845419,14,10,33,Soccer,0,100.0
13.306263992835659,46,Yes,11.384755567069536,4,10,51,Football,1,54.85
20.128376670061723,86,No,4.390064790321593,5,0,10,Volleyball,3,78.1
0.563186531315627,84,Yes,7.5606091359436425,18,13,37,Cheerleading,1,43.26
0.2783034921316485,51,No,6.116795633197735,19,2,16,Soccer,2,15.28
9.605064818060796,70,Yes,11.150456203099953,16,9,39,Athletics,0,66.42
4.03228788556341,19,No,4.768418108670431,13,3,42,Football,3,37.87
10.408454717430144,68,No,7.291542133443286,10,0,9,Wrestling,1,45.64
7.081731781135896,27,No,7.254529216248685,13,4,9,Baseball,4,22.04
1.1408009935459296,83,Yes,11.107155340376181,4,9,12,Basketball,0,47.32
36.37216585624198,8,No,5.723947560327756,12,14,54,Football,3,50.34
0.328925255555661,77,No,9.159163282412889,11,5,58,Lacrosse,4,43.38
29.443285773483417,9,Yes,5.075249015102313,18,13,31,Volleyball,4,45.46
6.085915476780661,88,Yes,11.631805712644342,9,17,56,Swimming,4,69.28
36.489184879984,30,No,8.744119674178286,12,5,35,Soccer,1,78.31
35.71183758359543,65,No,9.010053842565362,14,10,31,Football,1,98.1
26.156045854770294,48,Yes,7.470187213283777,19,8,37,Swimming,1,70.62
26.889365992024207,36,Yes,6.738261701330578,12,0,52,Football,3,74.39
0.21356567878754174,64,No,5.7014114359590105,3,7,18,Cheerleading,4,19.25
39.394862644544084,94,No,8.831902030658071,8,7,26,Volleyball,1,100.0
35.11330414303258,4,Yes,11.636493962785904,18,12,55,Volleyball,0,73.81
35.80424902920368,91,No,6.878327632739224,19,17,60,Basketball,0,100.0
26.369781482034877,60,No,11.065255109296434,6,13,15,Soccer,1,78.33
13.79147714618146,80,No,5.1902105027779974,14,7,46,Cheerleading,3,64.28
35.745945963619235,38,Yes,11.489008167054406,16,8,9,Volleyball,1,89.14
11.660677126047695,47,Yes,6.8038902711846125,13,17,20,Volleyball,4,42.18
22.508461733688115,86,No,7.037817692746765,13,12,12,Baseball,4,73.02
3.989238893755296,41,No,7.702738056274626,8,7,36,Swimming,2,57.17
36.87822520531001,53,No,9.745954159581203,15,11,28,Wrestling,1,100.0
5.630818310848533,2,Yes,9.757227469512282,1,12,13,Soccer,4,23.67
8.99587222921629,15,No,7.836708677757322,13,9,6,Football,4,32.12
22.3253663251286,64,Yes,8.185223194511487,3,17,29,Wrestling,4,66.73
30.56372000851926,71,No,4.240083902193129,2,16,24,Baseball,0,66.97
24.774052237451958,58,Yes,6.434373612466605,2,10,11,Basketball,2,70.51
9.285356512006246,14,No,6.768136593844876,10,19,53,Basketball,3,28.4
0.03772170109961337,44,Yes,8.469818149806075,4,19,28,Cheerleading,3,24.46
30.286023212297568,35,Yes,8.466398138970437,15,19,51,Volleyball,1,70.14
39.40829303644375,49,No,9.679198381822985,18,4,32,Wrestling,0,91.6
32.39652481224362,87,Yes,9.736218369744648,8,2,13,Football,0,93.29
18.408264726264612,77,No,5.881685793696664,10,12,29,Basketball,4,60.58
36.150690455964266,8,Yes,10.161497208838597,11,14,57,Cheerleading,4,73.65
16.393906924734,89,No,4.156828544370256,7,6,8,Swimming,2,63.23
20.9973633697387,47,Yes,9.729295076853763,13,10,57,Athletics,3,61.38
19.08519069582733,74,Yes,4.816488828155385,16,12,44,Football,2,69.5
17.904954906620997,14,No,9.837185667369752,19,9,60,Cheerleading,3,47.24
31.00763077175623,67,Yes,8.216944724547234,14,10,58,Lacrosse,3,66.25
21.07075629077968,23,No,7.498036005464737,14,1,55,Baseball,3,48.77
12.668684881008643,43,No,9.525331118091433,11,19,9,Basketball,1,54.58
10.326326706339133,1,No,4.290966669977862,8,7,21,Basketball,0,17.96
1.5098926786973355,15,Yes,5.787762605404627,11,4,26,Swimming,4,19.99
23.32780647532184,9,Yes,8.931521139741232,18,9,46,Football,0,65.0
9.19845661604137,23,Yes,10.777723253046544,11,6,43,Basketball,2,60.81
5.925356880655324,10,No,7.048861095560936,10,7,16,Athletics,4,35.22
26.153198553107107,69,No,6.070091781068457,5,11,49,Soccer,4,72.15
27.248370312861955,2,Yes,8.149891486311954,7,5,16,Cheerleading,4,67.91
30.08619569030664,61,No,8.978522019094731,10,13,34,Soccer,2,80.92
20.14307585354366,14,Yes,7.360824251245972,2,8,38,Cheerleading,4,38.1
35.76218420815546,94,Yes,11.01368546127804,15,1,57,Lacrosse,3,100.0
37.453710135929114,93,No,8.187509670880107,5,17,44,Soccer,1,100.0
32.294837591699576,22,No,4.28658870056468,8,9,59,Cheerleading,4,46.64
25.42373928032749,61,No,5.784431637649523,8,18,60,Wrestling,0,63.14
12.148838143647547,2,No,7.605176247342516,5,7,35,Wrestling,0,47.89
39.31779686480885,93,Yes,9.581804152135467,4,10,12,Volleyball,0,100.0
10.965446687677534,52,No,5.758017950340711,0,17,8,Soccer,2,32.43
8.106276879617242,4,No,11.810059517739369,2,9,54,Soccer,1,48.85
17.68616455146331,34,No,6.548466065504668,2,12,34,Swimming,1,50.03
2.2736228284955384,7,Yes,8.259841654884706,11,4,27,Football,2,38.22
39.13977858687163,39,No,4.151731077848329,3,4,24,Cheerleading,4,78.62
23.53734225665699,66,No,11.079125771446435,20,10,23,Cheerleading,2,54.27
22.27808366656701,46,Yes,10.310677228201467,15,12,13,Basketball,1,89.94
26.231851195988796,38,Yes,5.563664034364741,10,13,24,Soccer,4,55.31
19.880945911088265,11,Yes,11.465893529918743,7,15,43,Soccer,2,54.97
1.2825406837816633,24,No,6.526718110379237,8,18,27,Cheerleading,3,34.13
24.492451553615872,10,Yes,9.537490307040937,13,4,60,Soccer,3,85.31
28.646955078257225,80,Yes,10.551810544132799,14,12,46,Football,3,92.12
16.669962424962126,13,No,9.927315689897448,18,8,55,Cheerleading,0,52.33
30.29182288284772,59,No,11.34066227223873,8,1,14,Football,0,72.87
9.080051973536825,34,Yes,10.914198082725669,16,9,32,Football,1,46.71
8.851063642647361,22,No,11.95689211273288,8,15,9,Volleyball,4,53.18
6.456679507502958,63,No,5.460891300609164,2,1,56,Soccer,3,41.01
14.879790391566473,45,Yes,6.4380944098136,15,12,16,Volleyball,2,69.44
33.88048141556334,40,No,9.089806939453041,12,8,52,Cheerleading,3,66.02
33.11648248596257,59,No,9.86437748713267,16,13,59,Cheerleading,4,71.23
15.312968318540152,49,Yes,8.276840436445674,3,16,31,Basketball,4,50.97
23.564749439209464,30,Yes,4.591426919092919,20,10,28,Basketball,2,51.22
28.832652658996626,55,No,10.732761814403055,8,6,42,Cheerleading,1,89.56
9.64827098512092,66,Yes,11.686994848170176,8,1,48,Football,2,56.45
6.725643435789883,2,Yes,7.244134750611158,17,5,41,Soccer,3,18.12
38.88383972849244,46,No,5.798499853590768,13,7,9,Football,1,85.61
24.70229252838474,5,No,4.1545100396967,19,12,50,Volleyball,4,39.27
39.25662887334656,18,No,5.898392288748682,2,7,16,Football,3,64.57
13.510239485289164,56,Yes,9.599350198707377,3,8,33,Baseball,1,71.16
28.12126799896526,86,Yes,11.292715101381845,0,5,25,Swimming,0,100.0
8.90414546164951,88,No,4.748104531454127,17,7,58,Soccer,4,58.8
10.448006850956517,6,No,8.42607349729544,3,5,33,Football,4,24.07
20.476084850784957,41,No,9.564249988094659,9,14,36,Wrestling,4,54.45
12.784725020322849,58,No,6.211046568850149,3,19,11,Volleyball,2,52.9
6.704862553623379,14,Yes,8.559176313362416,20,14,56,Football,4,42.86
10.51522807957304,76,Yes,9.721987408046182,16,1,21,Volleyball,1,58.55
1.4299357786345857,74,Yes,10.701753945083015,7,12,30,Volleyball,4,60.85
28.176944859099464,90,Yes,7.619998806559847,18,14,60,Basketball,2,67.9
19.684666283434463,0,Yes,9.982857751351684,8,15,13,Volleyball,0,47.27
3.769722656181025,21,Yes,6.4142637739187975,15,15,47,Basketball,0,50.72
6.867759725139648,82,No,5.704373974177269,14,10,21,Football,3,44.91
4.1013815245057605,67,Yes,5.498509968725339,19,5,29,Volleyball,0,36.66
24.50371233103506,89,Yes,6.87098185460581,15,2,32,Swimming,1,85.92
3.768414544499752,5,Yes,4.287037454310792,20,0,56,Swimming,4,11.18
30.171293321408644,59,Yes,6.263934701321998,11,0,8,Swimming,3,56.49
0.820436772815647,56,No,9.217782595545826,17,18,28,Swimming,4,65.02
9.975031519835685,3,No,9.183352377281093,6,12,53,Football,4,23.43
35.626667035676284,51,Yes,4.58843045193193,15,11,59,Football,3,82.84
28.74125272488984,60,No,6.299324936644961,18,7,25,Volleyball,4,74.34
2.9187333170275087,19,No,8.556461317423373,5,15,19,Basketball,4,30.67
32.84504417940719,27,No,6.548417100024823,5,4,33,Swimming,1,62.16
19.721404861608193,64,No,7.343904193510988,5,14,47,Cheerleading,3,35.93
33.87132108675317,46,Yes,9.702486056926112,14,7,17,Wrestling,0,82.53
24.029590978015737,85,Yes,4.07413463565304,1,14,51,Cheerleading,3,74.53
27.27332128131435,34,Yes,6.211148352707444,8,14,36,Baseball,0,67.96
39.740062415828326,26,Yes,5.138977950280133,7,6,17,Athletics,1,97.74
9.293421836960727,98,Yes,5.020873462115934,6,18,44,Soccer,4,55.56
24.957822990455533,91,No,11.672321731577977,15,10,43,Baseball,3,88.12
18.412855602295934,2,Yes,7.012482652499342,14,5,41,Basketball,0,38.81
1.5780781169076574,77,Yes,8.216708679277119,8,13,48,Soccer,4,40.78
0.5788256601146013,11,No,9.870575096557062,19,15,17,Baseball,3,43.77
4.769143112714347,2,No,4.3795797988804015,14,19,43,Volleyball,1,8.97
25.963669621541925,27,Yes,5.928181108461587,1,1,56,Basketball,2,59.78
22.686523516535686,26,No,10.6571822987497,19,10,37,Baseball,4,72.35
22.137182446549097,81,Yes,10.895924905423048,13,9,36,Swimming,1,100.0
1.2742705011304034,71,No,6.983607365126416,10,6,51,Soccer,0,43.29
18.77211985440028,98,Yes,6.998892797214146,2,15,17,Swimming,2,84.3
36.98491271370114,71,Yes,10.055175016871054,1,3,28,Basketball,1,88.18
15.903674772425864,41,Yes,6.360561813998953,17,6,54,Swimming,4,57.55
24.996898791538253,69,Yes,4.936752649119985,13,15,35,Soccer,2,68.63
31.192747024925744,99,No,6.0602836019246675,4,9,55,Basketball,2,92.12
31.3570111656755,71,Yes,7.098757853086199,11,2,22,Volleyball,3,82.43
20.771203295810853,76,Yes,4.417637676760786,13,17,29,Volleyball,1,61.56
34.31807781609345,93,Yes,7.829442033601398,5,14,54,Swimming,2,84.47
15.655123734549878,11,Yes,9.920060102182227,7,11,16,Football,1,48.69
35.54772859139193,70,No,8.109961155843692,6,12,58,Baseball,0,92.21
9.609086655821812,85,No,4.575162724116056,6,12,23,Basketball,3,28.07
11.208656279622842,95,Yes,7.521197050767668,11,9,60,Football,2,58.77
2.124824967960044,21,Yes,9.671236864342662,6,14,52,Basketball,0,29.63
31.823273461691315,50,No,4.464773231921519,11,14,33,Basketball,0,76.87
16.682209449308225,68,Yes,4.478777517815108,15,0,48,Basketball,1,53.02
9.16466455645596,24,Yes,6.964811225447861,6,2,37,Baseball,1,45.24
9.271611104663187,60,No,5.559711712989673,7,0,54,Swimming,1,44.31
36.05599764916933,25,No,11.478246330467364,0,3,38,Athletics,0,92.84
33.35666401844148,33,No,8.650748829917944,12,1,60,Football,4,71.29
22.141235414287333,44,Yes,6.2986031952471695,18,3,15,Soccer,4,59.7
24.644432016628844,52,Yes,9.638213832919607,0,10,46,Swimming,1,80.46
18.97302282201164,44,Yes,6.999432410874631,17,13,20,Volleyball,0,49.05
15.666661715152355,49,Yes,5.05692515503208,6,18,18,Basketball,2,50.79
36.61907524873326,29,No,5.897857838748643,16,14,31,Soccer,0,84.67
5.024508140812083,15,No,9.141978275675005,14,0,26,Athletics,1,23.24
16.737871588649117,4,No,4.415008847975933,18,9,9,Basketball,1,37.5
13.782476319515013,19,No,6.18151232038451,3,13,30,Volleyball,4,36.88
19.926028810045935,58,Yes,5.666491821137397,16,6,60,Cheerleading,1,77.22
18.305274981807003,78,Yes,5.609080885412256,6,7,33,Cheerleading,0,65.96
20.755581266043258,16,No,9.462099295807768,15,16,24,Soccer,4,58.0
5.596759089079764,10,Yes,10.606535334034916,16,0,58,Basketball,3,36.01
20.525660060531084,74,No,9.726932864514069,19,10,36,Soccer,0,67.43
9.696752555488434,30,No,9.165822526404098,14,16,22,Basketball,2,43.92
7.37325395952765,95,Yes,11.331614174542912,8,15,51,Cheerleading,0,60.63
2.593368751447649,71,Yes,4.467139043394375,20,2,19,Basketball,3,49.27
30.506102350245637,32,Yes,5.339864687809926,12,16,22,Soccer,3,80.82
17.097676834262398,28,Yes,7.315254845364257,6,1,25,Basketball,0,54.63
25.065747332470334,52,Yes,6.979613148030942,18,18,30,Basketball,4,67.07
29.103733732189735,7,Yes,7.34441282370418,10,4,40,Basketball,4,67.53
27.17266661254214,11,Yes,5.651639240341648,7,2,35,Soccer,0,45.52
18.820028763587292,17,Yes,5.196026524641827,16,1,47,Swimming,0,39.65
15.515941158069193,77,No,8.073545979663425,3,6,46,Football,2,49.47
15.038396385626548,51,No,11.42442019255035,3,6,10,Cheerleading,2,50.97
25.601951877202254,1,Yes,7.135755698799336,17,10,14,Soccer,0,50.62
19.791774197674936,67,Yes,4.346825712956225,16,14,19,Football,4,50.14
33.965289919540425,42,No,9.649338743116196,2,10,41,Basketball,3,79.81
34.98807937306849,51,No,6.3288392442173995,8,19,58,Football,4,77.98
6.822415120260739,21,No,5.960760058439137,5,4,24,Basketball,4,32.54
5.449346061829026,55,No,6.5940640055836965,1,4,59,Cheerleading,3,38.87
25.216037041439982,97,Yes,9.79052419126301,11,14,19,Baseball,3,100.0
12.049029922491176,7,No,10.550555094962434,14,6,58,Soccer,3,45.75
0.7428287506039544,28,No,8.70444853871171,8,3,51,Volleyball,3,48.85
35.5457067745182,24,No,6.579830029756413,1,15,29,Soccer,2,60.61
9.07603068975233,24,No,6.483825864938225,11,4,18,Wrestling,2,43.08
37.171226067432364,37,Yes,4.994466799243704,15,14,29,Basketball,0,64.41
28.697378035130146,81,No,11.466408385881557,6,4,21,Cheerleading,0,99.79
30.50613959645937,91,Yes,9.105115191750556,0,18,40,Football,0,99.93
8.058459831726417,20,Yes,4.215796958846912,20,5,37,Swimming,2,27.33
9.367777024672517,54,Yes,9.298936761493446,6,14,49,Football,1,53.66
20.85071015296263,63,Yes,7.577227393548063,2,16,37,Volleyball,1,65.48
6.8839941059944865,52,Yes,11.780463704375356,19,2,26,Cheerleading,1,47.71
12.217267707321291,43,No,10.552550598451255,4,1,57,Basketball,2,55.61
12.858499117912178,19,Yes,5.370526030662385,2,11,10,Volleyball,4,24.22
6.385197330110564,48,No,9.760888950998933,14,12,51,Soccer,4,44.87
8.207313335806429,40,No,7.884528030682107,5,12,29,Athletics,3,38.15
31.54207368033026,79,Yes,5.4963613093594255,14,9,19,Swimming,1,81.95
6.687834181890735,76,Yes,9.589919258639593,2,18,14,Volleyball,3,50.52
1.1382956737568994,13,No,8.379100629553964,0,13,18,Soccer,4,23.35
25.17419770515754,8,Yes,4.242991030172564,1,1,14,Basketball,3,63.74
39.039324775698,90,Yes,9.172703604230607,3,15,35,Swimming,1,100.0
13.248552584924855,53,Yes,9.079896718899526,20,5,27,Baseball,4,70.18
4.746228127850092,85,No,5.152681288411701,13,14,27,Cheerleading,4,50.87
22.815493014701232,5,No,6.791901815973543,13,1,15,Basketball,3,40.81
36.25416844382585,52,Yes,8.687191766008318,9,15,45,Volleyball,1,84.5
31.36247119313915,53,Yes,5.110264112853839,10,10,42,Football,0,77.49
24.90063473650864,86,Yes,10.821787022678052,3,14,60,Soccer,1,92.37
12.602259864303974,9,No,4.21988837030163,14,9,15,Wrestling,3,24.65
21.6752069310488,24,Yes,4.82269931975484,19,16,54,Soccer,1,64.27
3.6497936521702146,40,Yes,4.928855358839073,3,18,8,Soccer,3,23.37
27.157816971226797,86,Yes,8.224857007800441,19,14,12,Basketball,1,74.97
29.003840755906033,93,Yes,8.960912097349002,19,14,45,Basketball,2,100.0
38.60126491639675,99,No,7.229926372011892,15,4,32,Basketball,3,100.0
10.415894349802866,95,Yes,6.30933462134533,1,7,20,Soccer,1,57.11
0.7382567617209057,0,Yes,10.47453900500446,12,2,5,Lacrosse,4,11.9
21.824338577086024,4,No,4.546287869811361,7,10,44,Cheerleading,2,52.05
28.271620175872577,14,Yes,6.242334889062334,12,8,33,Athletics,2,87.54
31.61629903531952,34,Yes,4.312924630431766,19,5,18,Baseball,1,76.29
7.749557320992424,82,No,4.111121079730144,20,1,60,Cheerleading,4,37.05
10.470114761480946,89,Yes,6.82703909545761,7,18,27,Football,0,61.04
20.503637010691854,18,No,5.558589299559456,3,12,24,Volleyball,4,51.26
13.224032398800073,61,Yes,6.14692683870597,4,6,36,Volleyball,2,59.88
34.4204594634978,91,Yes,10.567577259639744,20,6,25,Soccer,0,95.09
18.95040614954881,46,Yes,5.303840769993771,5,7,22,Football,0,50.97
31.98314576408012,10,No,10.241866937214407,18,16,60,Swimming,0,63.39
23.224790419294152,45,Yes,9.400404985170908,9,4,23,Football,1,76.03
30.92360566468448,37,No,6.6115642011266615,2,17,41,Basketball,3,69.95
13.306919461212953,57,No,8.372449161410302,12,6,10,Basketball,1,63.36
33.256664877212444,43,No,7.55548487819631,8,17,17,Volleyball,4,78.54
10.982892622040863,1,No,5.027162523981323,16,17,7,Cheerleading,2,33.43
21.84395232013163,99,No,11.257482573873405,9,13,38,Wrestling,0,81.7
8.56028452695497,54,No,8.55694374068608,11,17,33,Soccer,4,26.22
19.021060865047733,47,Yes,11.04192036636364,12,14,27,Basketball,0,80.95
12.727008380348126,95,Yes,10.590612094506323,9,2,47,Baseball,0,73.22
10.66813722548857,15,Yes,4.638207402475386,18,19,41,Swimming,2,37.57
38.679400721121496,18,Yes,5.65816532814762,20,3,42,Football,1,87.57
6.402964219469225,80,No,5.162088914998646,18,9,25,Athletics,3,45.43
31.49303349829581,26,Yes,10.64623626229535,16,7,26,Football,3,62.21
39.36659837932859,79,Yes,10.899573011641618,4,6,58,Soccer,3,100.0
0.7960593496031132,27,No,8.223772078466927,7,15,35,Volleyball,2,20.01
27.9610965616838,3,Yes,4.833424580064055,4,5,22,Baseball,2,51.04
10.116472222251485,51,No,5.08493294834413,14,10,36,Basketball,4,37.83
1.6195129731321778,19,Yes,10.508390499506138,3,6,21,Basketball,4,32.84
16.11558315826523,75,Yes,11.433521092234642,12,17,19,Cheerleading,0,93.24
37.408712406835,64,No,5.595805480885254,16,3,25,Football,1,90.67
0.47060377467990744,92,Yes,4.0891006117773845,4,3,41,Volleyball,1,47.26
23.51542767719127,78,Yes,6.647623241206223,0,2,36,Soccer,4,72.21
20.055859143812974,18,Yes,4.243995117183051,14,15,17,Volleyball,0,61.5
34.9353665748419,80,Yes,10.623799328624305,9,3,59,Basketball,0,100.0
3.3600685808250264,64,No,7.932098057810013,10,10,34,Volleyball,2,38.74
27.261041195466014,66,Yes,9.134886230104158,17,15,51,Baseball,2,64.25
27.20438793733109,83,No,7.291879009092337,12,2,27,Football,3,85.27
26.76320067449133,57,No,6.764060376099855,19,18,60,Swimming,1,78.9
37.69337979740148,46,Yes,5.777603304608679,15,5,51,Football,0,93.78
32.923501160275215,63,No,10.164260376305165,18,15,33,Soccer,3,74.62
1.6789090497402404,29,Yes,9.564380675324234,11,15,56,Baseball,1,44.7
18.843314028180526,18,No,6.885831875968689,13,6,46,Volleyball,4,42.91
15.91812224805334,61,No,6.568929074393464,1,11,30,Basketball,3,42.06
12.405888843632082,23,No,4.009943029189432,9,12,60,Football,2,54.06
18.05346900616389,7,No,4.5084170403637795,3,8,24,Baseball,1,52.8
15.367767397039099,0,Yes,8.986044199141078,0,7,21,Cheerleading,1,51.55
17.293355995146612,60,Yes,8.116858481883693,16,17,57,Cheerleading,1,68.61
39.1704746243457,36,Yes,7.47842563588018,10,4,48,Football,0,100.0
3.5453189899832305,75,Yes,10.620017926413269,6,15,26,Swimming,1,46.76
36.88923479354919,37,No,8.031185635222773,16,4,22,Volleyball,0,100.0
19.20946853884107,48,Yes,7.075948651258559,16,13,17,Volleyball,1,62.28
24.949689819981646,40,Yes,5.29005078019988,8,5,25,Volleyball,0,74.51
33.207318664707756,65,Yes,10.565504065716954,9,18,16,Swimming,3,100.0
14.418521165970223,35,No,8.609986000969503,5,12,14,Volleyball,2,37.36
17.216876323518676,96,No,4.739679727382058,16,10,50,Cheerleading,4,64.35
16.38073921114856,93,No,9.191187183976606,15,5,12,Soccer,1,85.3
14.989240901430394,84,No,7.40056596390728,6,10,31,Soccer,3,52.73
37.0211728658758,92,No,10.491089788703967,18,1,32,Cheerleading,1,100.0
33.157195647720485,44,Yes,11.35131677596797,3,2,60,Cheerleading,0,96.99
4.359999594519044,53,No,8.80372650540997,19,5,31,Volleyball,0,26.59
4.324934099083841,74,Yes,9.852902554506931,16,18,16,Basketball,1,51.3
17.114780594119647,69,No,4.452726780817326,8,9,12,Volleyball,0,52.73
3.946295069312362,89,No,8.482043640009259,10,8,47,Football,4,38.76
24.763723810844787,71,No,10.042719826843793,0,15,17,Basketball,1,80.68
5.7476642904693565,99,No,7.97409719582483,6,13,58,Volleyball,4,38.85
20.894930558672044,34,No,8.748400716034698,4,13,39,Baseball,3,66.14
0.2887978801487101,83,No,11.191585484648353,4,12,28,Basketball,1,36.89
12.66385393650587,69,Yes,5.5847965762495955,0,2,45,Basketball,4,51.67
27.087628946906218,69,No,4.785972060415295,5,7,19,Volleyball,2,68.64
19.361557609113937,32,No,9.525148905116009,12,18,29,Lacrosse,4,72.22
39.130779439959525,78,Yes,10.582791244179553,14,19,11,Basketball,0,95.38
34.964151842648434,90,No,10.803921508660508,3,8,57,Basketball,0,94.26
14.36283116172605,21,No,9.133155976729762,16,0,30,Swimming,2,46.56
1.819461658890984,62,Yes,10.665707345366428,12,9,48,Volleyball,0,45.04
33.82505200460075,39,Yes,9.605313645786321,10,4,59,Football,2,87.61
36.449372412586854,98,No,4.699015327254326,3,3,45,Volleyball,0,89.6
32.82509573676147,47,No,10.096348063079905,6,5,29,Soccer,2,85.86
5.117997636790594,22,No,5.434877516402637,18,2,39,Basketball,3,4.16
39.91660537649151,38,No,5.892874740727782,6,0,29,Volleyball,2,97.18
10.343368862110953,65,No,7.157205015989319,13,8,38,Soccer,1,47.21
28.968196512334803,7,No,6.516536530610695,20,5,32,Volleyball,3,83.91
36.32139505342886,60,Yes,6.573213906423296,15,5,17,Basketball,1,86.44
9.427484573228377,93,Yes,5.354076193632366,20,4,51,Basketball,4,67.6
